range, ranging_attempt_count
1.31,78
1.32,134
1.32,134
1.23,134
1.33,134
1.28,134
1.33,0
1.27,23
1.28,0
1.26,78
1.29,134
1.30,51
1.31,0
1.29,0
1.32,0
1.19,356
1.30,23
1.28,217
1.29,162
1.30,106
1.29,467
1.30,51
1.34,162
1.28,134
1.27,189
1.26,162
1.18,51
1.25,51
1.27,273
1.24,217
1.31,189
1.24,0
1.33,0
1.35,51
1.26,0
1.30,0
1.28,0
1.23,0
1.31,0
1.25,0
1.33,0
1.24,0
1.23,0
1.25,0
1.27,0
1.28,0
1.32,0
1.39,0
1.26,0
1.33,0
1.24,0
1.27,0
1.31,0
1.26,0
1.27,0
1.30,0
1.31,0
1.29,0
1.26,0
1.23,0
1.28,0
1.30,0
1.22,23
1.27,134
1.30,0
1.22,23
1.22,78
1.22,162
1.29,78
1.27,106
1.26,78
1.31,0
1.31,0
1.27,106
1.30,106
1.33,23
1.30,78
1.28,189
1.26,0
1.28,78
1.31,162
1.24,0
1.28,0
1.30,23
1.28,217
1.32,0
1.25,245
1.22,106
1.27,51
1.28,23
1.26,0
1.24,0
1.32,23
1.29,23
1.21,0
1.31,0
1.29,23
1.31,106
1.25,106
1.29,0
1.29,134
1.27,51
1.28,0
1.27,0
1.24,0
1.27,0
1.27,0
1.29,0
1.25,23
1.29,51
1.14,50
1.35,0
1.26,0
1.27,50
1.27,0
1.32,78
1.22,50
1.30,133
1.32,134
1.33,50
1.32,161
1.26,0
1.33,0
1.24,0
1.35,0
1.28,0
1.31,0
1.35,0
1.24,0
1.29,0
1.26,0
1.32,0
1.28,0
1.29,0
1.24,0
1.22,0
1.28,0
1.30,0
1.30,0
1.36,0
1.26,0
1.22,0
1.24,0
1.23,0
1.26,0
1.27,0
1.31,0
1.34,0
1.27,0
1.36,0
1.29,0
1.33,0
1.22,0
1.27,0
1.27,0
1.27,0
1.30,0
1.23,0
1.25,0
1.36,0
1.25,0
1.30,0
1.26,0
1.28,0
1.28,0
1.28,0
1.28,0
1.26,0
1.32,0
1.28,0
1.28,0
1.32,0
1.31,0
1.29,0
1.28,0
1.30,0
1.28,0
1.25,0
1.29,0
1.30,0
1.26,0
1.27,106
1.28,78
1.25,0
1.31,0
1.27,0
1.30,0
1.29,0
1.31,881
1.37,521
1.30,78
1.32,438
1.23,50
1.37,0
1.29,161
1.26,605
1.22,161
1.27,244
1.30,161
1.26,327
1.35,78
1.26,0
1.30,272
1.25,244
1.31,50
1.26,0
1.19,0
1.19,217
1.26,0
1.31,0
1.28,106
1.30,245
1.24,189
1.21,162
1.31,106
1.27,162
1.29,189
1.35,300
1.26,106
1.27,162
1.30,0
1.33,356
1.26,411
1.22,0
1.32,0
2.18,272
1.26,134
1.27,189
1.22,162
1.31,106
1.26,23
1.29,189
1.29,23
1.30,162
1.30,106
1.38,162
1.22,134
1.27,162
1.32,0
1.28,162
1.24,50
1.21,23
1.30,106
1.26,134
1.31,134
1.32,189
1.24,51
1.27,162
1.29,162
1.28,50
1.35,0
1.35,106
1.28,189
1.31,23
1.26,134
1.29,51
1.32,0
1.26,0
1.26,0
1.30,0
1.27,0
1.24,0
1.28,0
1.33,0
1.32,0
1.28,0
1.21,0
1.26,0
1.32,0
1.29,0
1.38,0
1.36,0
1.23,0
1.28,23
1.25,0
1.30,0
1.32,0
1.26,0
1.27,0
1.29,0
1.30,0
1.31,0
1.31,23
1.27,273
1.33,245
1.25,51
1.33,134
1.29,23
1.27,0
1.32,0
1.32,0
1.41,0
1.26,51
1.25,0
1.25,51
1.28,0
1.31,51
1.35,0
1.28,162
1.36,0
1.32,51
1.24,0
1.29,51
1.28,0
1.34,50
1.32,0
1.23,78
1.36,134
1.30,0
1.24,0
1.32,134
1.33,0
1.32,134
1.23,0
1.25,106
1.33,162
1.31,0
1.21,51
1.24,23
1.34,189
1.31,0
1.30,51
1.35,106
1.31,0
1.24,78
1.36,51
1.30,51
1.38,0
1.28,106
1.21,0
1.28,0
1.27,0
1.33,0
1.30,0
1.28,0
1.33,0
1.28,0
1.26,0
1.34,0
1.26,0
1.23,50
1.19,0
1.27,0
1.32,78
1.32,106
1.28,23
1.25,0
1.31,0
1.22,0
1.31,78
1.30,0
1.25,23
1.29,51
1.27,23
1.19,23
1.27,23
1.30,23
1.30,0
1.31,0
1.24,0
1.32,0
1.29,0
1.30,0
1.31,0
1.31,0
1.25,0
1.32,50
1.29,78
1.26,23
1.26,51
1.29,133
1.31,51
1.31,51
1.28,51
1.29,23
1.31,23
1.36,23
1.28,50
1.31,0
1.30,0
1.27,0
1.25,0
1.26,0
1.27,0
1.26,0
1.30,0
1.29,0
1.23,0
1.33,0
1.27,0
1.30,0
1.27,0
1.29,0
1.32,0
1.30,0
1.26,0
1.26,0
1.31,0
1.27,0
1.25,0
1.22,0
1.31,0
1.29,0
1.26,0
1.30,0
1.27,0
1.27,0
1.21,0
1.27,0
1.29,0
1.33,0
1.27,0
1.27,0
1.38,0
1.27,0
1.31,0
1.27,0
1.30,0
1.29,51
1.30,23
1.32,0
1.31,0
1.31,106
1.25,23
1.27,189
1.39,0
1.29,78
1.26,0
1.24,23
1.31,0
1.25,0
1.24,0
1.30,0
1.28,0
1.21,0
1.29,0
1.34,0
1.28,0
1.34,0
1.29,0
1.26,0
1.27,0
1.28,0
1.23,106
1.34,23
1.37,51
1.27,0
1.28,189
1.33,161
1.28,0
1.21,23
1.23,78
1.28,50
1.31,78
1.26,0
1.34,0
1.27,0
1.26,0
1.29,0
1.21,0
1.31,0
1.26,0
1.32,0
1.27,0
1.30,0
1.26,23
1.27,78
1.31,0
1.26,0
1.27,0
1.27,0
1.24,0
1.30,0
1.30,0
1.30,0
1.26,0
1.29,0
1.27,0
1.34,0
1.28,0
1.26,0
1.16,0
1.20,0
1.28,0
1.35,0
1.29,0
1.28,0
1.30,0
1.28,0
1.32,0
1.24,0
1.25,0
1.23,0
1.28,0
1.21,0
1.23,0
1.26,0
1.29,0
1.25,0
1.29,0
1.28,0
1.28,0
1.28,0
1.31,0
1.24,0
1.34,0
1.26,0
1.36,0
1.32,0
1.31,0
1.28,0
1.24,23
1.26,189
1.32,0
1.27,0
1.35,0
1.30,0
1.26,0
1.36,0
1.30,0
1.25,0
1.28,0
1.30,0
1.24,0
1.33,0
1.27,0
1.27,0
1.41,0
1.28,162
1.25,522
1.24,217
1.28,384
1.67,272
1.29,134
1.33,78
1.31,23
1.28,0
1.28,0
1.33,0
1.26,0
1.25,0
1.39,0
1.31,0
1.25,0
1.33,0
1.21,0
1.27,0
1.26,0
1.27,0
1.29,0
1.35,0
1.26,0
1.30,23
1.28,23
1.32,189
1.28,134
1.29,162
1.29,162
1.25,0
1.22,0
1.27,0
1.31,0
1.30,0
1.25,0
1.32,0
1.28,0
1.27,0
1.22,0
1.24,0
1.26,0
1.34,0
1.27,0
1.25,0
1.26,0
1.27,0
1.30,0
1.28,0
1.32,0
1.30,0
1.31,0
1.26,0
1.28,0
1.21,0
1.21,0
1.32,0
1.35,0
1.26,0
1.30,0
1.28,0
1.37,0
1.32,0
1.27,0
1.28,0
1.26,0
1.32,0
1.29,0
1.33,0
1.26,0
1.35,0
1.30,0
1.27,0
1.21,0
1.31,0
1.27,0
1.23,0
1.28,0
1.32,0
1.21,0
1.39,0
1.31,0
1.34,23
1.31,0
1.32,0
1.33,0
1.25,0
1.28,0
1.25,0
1.30,0
1.31,0
1.32,0
1.32,0
1.27,23
1.28,189
1.29,161
1.30,0
1.32,51
1.33,0
1.29,23
1.28,106
1.28,78
1.24,0
1.29,51
1.27,300
1.32,51
1.29,577
1.31,134
1.28,0
1.26,51
1.23,0
1.30,0
1.27,0
1.26,0
1.28,0
1.42,0
1.30,0
1.32,0
1.26,0
1.27,0
1.26,0
1.33,0
1.23,0
1.26,0
1.34,0
1.30,0
1.21,0
1.31,0
1.34,0
1.37,0
1.30,0
1.30,0
1.27,23
1.24,0
1.25,0
1.35,0
1.32,0
1.34,0
1.29,0
1.29,0
1.11,0
1.29,0
1.29,0
1.33,0
1.31,0
1.31,0
1.29,0
1.28,0
1.27,0
1.28,0
1.28,0
1.29,0
1.19,0
1.32,0
1.24,0
1.30,0
1.26,0
1.30,0
1.28,0
1.30,0
1.26,0
1.21,0
1.27,0
1.23,0
1.25,23
1.30,106
1.13,134
1.22,383
1.25,0
1.24,23
1.22,78
1.27,0
1.26,0
1.22,0
1.31,0
1.26,0
1.30,0
1.30,0
1.30,0
1.24,0
1.27,0
1.30,0
1.27,0
1.26,0
1.26,0
1.31,0
1.29,0
1.29,0
1.26,0
1.30,0
1.27,0
1.33,0
1.26,23
1.29,51
1.21,0
1.31,0
1.32,0
1.30,78
1.28,0
1.35,134
1.28,78
1.31,0
1.29,0
1.25,0
1.30,0
1.32,0
1.34,0
1.28,0
1.31,0
1.32,0
1.27,0
1.29,0
1.28,0
1.26,0
1.33,0
1.30,0
1.24,0
1.36,0
1.23,0
1.31,0
1.26,0
1.28,0
1.25,0
1.29,0
1.33,0
1.34,0
1.25,0
1.25,0
1.22,0
1.26,0
1.29,217
1.30,0
1.37,78
1.30,0
1.30,106
1.34,0
1.32,0
1.27,51
1.24,23
1.30,0
1.28,51
1.27,0
1.27,134
1.28,51
1.21,217
1.32,0
1.27,78
1.27,0
1.26,106
1.29,0
1.28,134
1.22,0
1.31,106
1.27,0
1.25,23
1.29,217
1.31,106
1.31,0
1.30,50
1.23,134
1.27,23
1.30,78
1.23,134
1.26,23
1.29,134
1.26,106
1.25,106
1.27,0
1.25,134
1.31,106
1.31,0
1.30,78
1.31,23
1.25,106
1.30,51
1.31,78
1.32,23
1.32,106
1.28,51
1.29,134
1.30,23
1.26,23
1.24,161
1.29,162
1.27,134
1.30,217
1.25,134
1.34,0
1.27,217
1.25,106
1.26,300
1.33,134
1.25,189
3.38,161
1.27,106
1.36,217
1.35,51
1.26,0
1.28,106
1.29,162
1.37,51
1.32,578
1.24,439
1.23,217
1.33,50
1.30,189
1.27,161
1.26,134
1.37,384
1.32,578
1.30,106
1.25,300
1.27,189
1.39,78
1.27,550
1.35,161
1.29,1104
1.30,550
1.31,1243
1.32,272
1.33,1548
1.31,217
1.33,272
1.27,522
1.27,189
1.32,606
1.28,189
1.25,467
1.32,356
1.28,51
1.29,78
1.30,217
1.26,1299
1.21,411
1.27,356
1.31,162
1.25,162
1.28,162
1.30,189
1.19,1937
1.30,522
1.27,245
1.29,522
1.29,217
1.27,1077
1.27,578
1.29,1410
1.27,382
1.33,355
1.24,659
1.25,4364
1.25,216
1.28,576
1.29,742
1.29,603
1.27,327
1.25,935
1.22,411
1.21,549
1.27,1297
1.39,798
1.28,272
1.69,1075
1.14,881
1.25,1297
1.25,355
1.34,632
1.27,1823
1.29,1324
1.33,78
1.26,189
1.26,78
1.35,3789
1.30,217
